frame_timestamp,game_id,team_id,timestamp,type
1080379,7587315371,0.0,1079076,DRAGON_SOUL_GIVEN
840368,7587246134,0.0,791291,DRAGON_SOUL_GIVEN
1020360,7586208037,0.0,998714,DRAGON_SOUL_GIVEN
900272,7587015423,0.0,863631,DRAGON_SOUL_GIVEN
900357,7586464746,0.0,854028,DRAGON_SOUL_GIVEN
780319,7587111896,0.0,732893,DRAGON_SOUL_GIVEN
960367,7587111896,100.0,905365,OBJECTIVE_BOUNTY_FINISH
1740552,7587111896,200.0,1725296,DRAGON_SOUL_GIVEN
900324,7586325901,0.0,848111,DRAGON_SOUL_GIVEN
1200397,7586325901,200.0,1160417,OBJECTIVE_BOUNTY_FINISH
2520725,7586325901,200.0,2470535,DRAGON_SOUL_GIVEN
960423,7587640799,0.0,946326,DRAGON_SOUL_GIVEN
840318,7587236000,0.0,788236,DRAGON_SOUL_GIVEN
1140404,7587236000,100.0,1115470,OBJECTIVE_BOUNTY_FINISH
1440484,7587236000,200.0,1435040,DRAGON_SOUL_GIVEN
1920591,7587236000,100.0,1875418,OBJECTIVE_BOUNTY_FINISH
960369,7586851998,0.0,949391,DRAGON_SOUL_GIVEN
1320454,7586851998,200.0,1295291,OBJECTIVE_BOUNTY_FINISH
1140357,7586263399,0.0,1126300,DRAGON_SOUL_GIVEN
840320,7587520067,0.0,810335,DRAGON_SOUL_GIVEN
1380452,7587308550,0.0,1369990,DRAGON_SOUL_GIVEN
2160604,7587308550,200.0,2124629,DRAGON_SOUL_GIVEN
1080383,7586208998,0.0,1062081,DRAGON_SOUL_GIVEN
720297,7585699298,0.0,677817,DRAGON_SOUL_GIVEN
1140426,7585699298,200.0,1130303,OBJECTIVE_BOUNTY_FINISH
960287,7586990293,0.0,920553,DRAGON_SOUL_GIVEN
960355,7587217541,0.0,915644,DRAGON_SOUL_GIVEN
